L,d,r,p,q,samples,mi_0,mi_1,mi_2,mi_3,mi_4,mi_5,mi_6,mi_7,mi_8,mi_9,mi_10
48,4,3,0.03,4,2276,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.5,0.4375,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.3125,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2277,0.6666666666666666,0.5625,0.5,0.4375,0.4375,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.375,0.375,0.375
48,4,3,0.03,4,2278,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,2279,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5208333333333334,0.4791666666666667,0.4375,0.375,0.3333333333333333,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2280,0.6666666666666666,0.6041666666666666,0.5625,0.5625,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.4375,0.4375,0.4375,0.4375
48,4,3,0.03,4,2281,0.6666666666666666,0.6041666666666666,0.5,0.4375,0.3958333333333333,0.375,0.3333333333333333,0.3125,0.3125,0.2916666666666667,0.25
48,4,3,0.03,4,2282,0.6666666666666666,0.5416666666666666,0.4166666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.25,0.25,0.25,0.25,0.25
48,4,3,0.03,4,2283,0.6666666666666666,0.625,0.5833333333333334,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.375,0.3333333333333333
48,4,3,0.03,4,2284,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2285,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.4375,0.375,0.2916666666666667,0.25,0.25,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,2286,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.1875
48,4,3,0.03,4,2287,0.6666666666666666,0.5833333333333334,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2288,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.3541666666666667,0.25,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,2289,0.6666666666666666,0.6041666666666666,0.5625,0.5208333333333334,0.4375,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,2290,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.5208333333333334,0.4791666666666667,0.4375,0.4375,0.375,0.375,0.375,0.3541666666666667
48,4,3,0.03,4,2291,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3125,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,2292,0.6666666666666666,0.6666666666666666,0.5208333333333334,0.4375,0.3958333333333333,0.3333333333333333,0.2708333333333333,0.25,0.1875,0.1875,0.1875
48,4,3,0.03,4,2293,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2294,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.25,0.25,0.20833333333333334
48,4,3,0.03,4,2295,0.6666666666666666,0.6041666666666666,0.5625,0.5,0.4583333333333333,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2296,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4375,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,2297,0.6666666666666666,0.6458333333333334,0.625,0.625,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.4375,0.375,0.3541666666666667
48,4,3,0.03,4,2298,0.6666666666666666,0.5833333333333334,0.5,0.4583333333333333,0.375,0.375,0.2916666666666667,0.2916666666666667,0.25,0.22916666666666666,0.1875
48,4,3,0.03,4,2299,0.6666666666666666,0.5625,0.5,0.5,0.4583333333333333,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2300,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2301,0.6666666666666666,0.6041666666666666,0.5625,0.4375,0.4166666666666667,0.3125,0.3125,0.2916666666666667,0.2916666666666667,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,2302,0.6666666666666666,0.625,0.5833333333333334,0.4791666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.3125,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,2303,0.6666666666666666,0.6041666666666666,0.5625,0.4791666666666667,0.4583333333333333,0.3541666666666667,0.3125,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,2304,0.6666666666666666,0.5833333333333334,0.5,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2305,0.6666666666666666,0.5416666666666666,0.5,0.4375,0.375,0.3333333333333333,0.3125,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.25
48,4,3,0.03,4,2306,0.6666666666666666,0.5416666666666666,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.25,0.20833333333333334,0.20833333333333334,0.1875
48,4,3,0.03,4,2307,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.5,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,2308,0.6666666666666666,0.5208333333333334,0.4583333333333333,0.4375,0.4375,0.3958333333333333,0.375,0.3125,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,2309,0.6666666666666666,0.5625,0.5416666666666666,0.5208333333333334,0.5,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.375,0.3541666666666667
48,4,3,0.03,4,2310,0.6666666666666666,0.625,0.5416666666666666,0.4791666666666667,0.4375,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2311,0.6666666666666666,0.625,0.5833333333333334,0.5,0.4791666666666667,0.4375,0.375,0.375,0.3541666666666667,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,2312,0.6666666666666666,0.6041666666666666,0.6041666666666666,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.25,0.20833333333333334,0.20833333333333334,0.16666666666666666
48,4,3,0.03,4,2313,0.6666666666666666,0.5833333333333334,0.5,0.4791666666666667,0.4166666666666667,0.375,0.3541666666666667,0.3125,0.2916666666666667,0.25,0.20833333333333334
48,4,3,0.03,4,2314,0.6666666666666666,0.625,0.5625,0.5416666666666666,0.5208333333333334,0.4375,0.3958333333333333,0.3541666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2315,0.6666666666666666,0.625,0.5833333333333334,0.5416666666666666,0.5,0.4375,0.4166666666666667,0.375,0.375,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,2316,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4583333333333333,0.4375,0.4375,0.375,0.3333333333333333,0.3125,0.3125,0.3125
48,4,3,0.03,4,2317,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4375,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2318,0.6666666666666666,0.6041666666666666,0.5625,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3333333333333333,0.3125
48,4,3,0.03,4,2319,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.5,0.4583333333333333,0.4375,0.4166666666666667,0.375,0.3333333333333333,0.25,0.20833333333333334
48,4,3,0.03,4,2320,0.6666666666666666,0.6041666666666666,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3125,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2321,0.6666666666666666,0.625,0.5,0.4583333333333333,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3125,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,2322,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5208333333333334,0.5,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667
48,4,3,0.03,4,2323,0.6666666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.3125
48,4,3,0.03,4,2324,0.6666666666666666,0.5,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.25,0.25
48,4,3,0.03,4,2325,0.6666666666666666,0.5416666666666666,0.5,0.4791666666666667,0.4583333333333333,0.4375,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.2916666666666667
48,4,3,0.03,4,2326,0.6666666666666666,0.6041666666666666,0.5625,0.5208333333333334,0.4166666666666667,0.375,0.375,0.2916666666666667,0.2708333333333333,0.22916666666666666,0.1875
48,4,3,0.03,4,2327,0.6666666666666666,0.5625,0.5208333333333334,0.4583333333333333,0.4375,0.4166666666666667,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333,0.25
48,4,3,0.03,4,2328,0.6666666666666666,0.625,0.5208333333333334,0.4583333333333333,0.4375,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.25,0.20833333333333334,0.1875
48,4,3,0.03,4,2329,0.6666666666666666,0.6458333333333334,0.6041666666666666,0.5625,0.5,0.4791666666666667,0.3958333333333333,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2330,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.25,0.25,0.25,0.25,0.25
48,4,3,0.03,4,2331,0.6666666666666666,0.625,0.5416666666666666,0.4791666666666667,0.4375,0.4375,0.4375,0.3541666666666667,0.3333333333333333,0.25,0.25
48,4,3,0.03,4,2332,0.6666666666666666,0.5625,0.5,0.4583333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,2333,0.6666666666666666,0.5625,0.4791666666666667,0.4375,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2334,0.6666666666666666,0.625,0.5416666666666666,0.4375,0.3958333333333333,0.3541666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2335,0.6666666666666666,0.6666666666666666,0.6041666666666666,0.6041666666666666,0.5416666666666666,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2336,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.5,0.4791666666666667,0.4375,0.4166666666666667,0.375,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2337,0.6666666666666666,0.625,0.6041666666666666,0.5625,0.5208333333333334,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3125,0.3125
48,4,3,0.03,4,2338,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,2339,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4375,0.4166666666666667,0.3958333333333333,0.375,0.2916666666666667,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2340,0.6666666666666666,0.5625,0.5,0.4375,0.3958333333333333,0.375,0.25,0.22916666666666666,0.22916666666666666,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2341,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4583333333333333,0.4166666666666667,0.375,0.3333333333333333,0.2708333333333333
48,4,3,0.03,4,2342,0.6666666666666666,0.5625,0.5,0.4375,0.3958333333333333,0.3333333333333333,0.22916666666666666,0.22916666666666666,0.22916666666666666,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,2343,0.6666666666666666,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.4375,0.4375,0.4166666666666667,0.3125,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,2344,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.3541666666666667,0.2916666666666667
48,4,3,0.03,4,2345,0.6666666666666666,0.625,0.6041666666666666,0.5208333333333334,0.5,0.4166666666666667,0.375,0.3541666666666667,0.3125,0.2708333333333333,0.25
48,4,3,0.03,4,2346,0.6666666666666666,0.5833333333333334,0.5625,0.4583333333333333,0.4375,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2347,0.6666666666666666,0.625,0.5208333333333334,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2348,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4166666666666667,0.375,0.3333333333333333,0.25,0.22916666666666666,0.1875,0.16666666666666666,0.14583333333333334
48,4,3,0.03,4,2349,0.6666666666666666,0.625,0.5625,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2350,0.6666666666666666,0.625,0.6041666666666666,0.4791666666666667,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,2351,0.6666666666666666,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.375,0.3125,0.2916666666666667,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2352,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.3541666666666667,0.3333333333333333,0.3125,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2353,0.6666666666666666,0.5416666666666666,0.4583333333333333,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.1875,0.16666666666666666
48,4,3,0.03,4,2354,0.6666666666666666,0.625,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.375,0.3541666666666667,0.3541666666666667,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,2355,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5,0.4583333333333333,0.375,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,2356,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.4166666666666667,0.3541666666666667,0.2916666666666667,0.25,0.22916666666666666,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2357,0.6666666666666666,0.5625,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.375,0.3125,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.20833333333333334
48,4,3,0.03,4,2358,0.6666666666666666,0.625,0.5416666666666666,0.5416666666666666,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3125
48,4,3,0.03,4,2359,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5,0.4166666666666667,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2360,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.3958333333333333,0.375,0.3541666666666667,0.3125,0.3125,0.2708333333333333,0.25
48,4,3,0.03,4,2361,0.6666666666666666,0.5625,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.4166666666666667,0.375,0.3125,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2362,0.6666666666666666,0.6041666666666666,0.6041666666666666,0.5416666666666666,0.5,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.25
48,4,3,0.03,4,2363,0.6666666666666666,0.6458333333333334,0.6041666666666666,0.5,0.4583333333333333,0.4375,0.4166666666666667,0.375,0.3333333333333333,0.3125,0.2708333333333333
48,4,3,0.03,4,2364,0.6666666666666666,0.5833333333333334,0.5,0.4375,0.3958333333333333,0.3958333333333333,0.3125,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,2365,0.6666666666666666,0.5625,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,2366,0.6666666666666666,0.625,0.6041666666666666,0.5833333333333334,0.4375,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3125,0.25,0.25
48,4,3,0.03,4,2367,0.6666666666666666,0.6458333333333334,0.6041666666666666,0.5416666666666666,0.5208333333333334,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3125,0.2708333333333333,0.25
48,4,3,0.03,4,2368,0.6666666666666666,0.625,0.4583333333333333,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,2369,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.4166666666666667,0.375,0.375,0.375,0.3541666666666667,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,2370,0.6666666666666666,0.6041666666666666,0.5833333333333334,0.5416666666666666,0.3958333333333333,0.375,0.3541666666666667,0.3125,0.25,0.25,0.22916666666666666
48,4,3,0.03,4,2371,0.6666666666666666,0.6458333333333334,0.6041666666666666,0.5833333333333334,0.5833333333333334,0.5625,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4375
48,4,3,0.03,4,2372,0.6666666666666666,0.625,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,2373,0.6666666666666666,0.625,0.5208333333333334,0.5,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,2374,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4375,0.375,0.3541666666666667,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.25,0.25
48,4,3,0.03,4,2375,0.6666666666666666,0.625,0.5625,0.5625,0.5208333333333334,0.5208333333333334,0.4166666666666667,0.375,0.3541666666666667,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2376,0.6666666666666666,0.5625,0.5,0.4375,0.4375,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.3541666666666667,0.3125,0.3125
48,4,3,0.03,4,2377,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5625,0.5,0.4375,0.375,0.3333333333333333,0.3333333333333333,0.22916666666666666,0.1875
48,4,3,0.03,4,2378,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4375,0.4375,0.4166666666666667,0.375,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25
48,4,3,0.03,4,2379,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.5,0.4375,0.3958333333333333,0.3125,0.2708333333333333,0.22916666666666666,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2380,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.5,0.4375,0.4375,0.3541666666666667,0.3125,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2381,0.6666666666666666,0.5625,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2382,0.6666666666666666,0.6041666666666666,0.5833333333333334,0.4583333333333333,0.375,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2383,0.6666666666666666,0.625,0.5833333333333334,0.5208333333333334,0.4583333333333333,0.3541666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2384,0.6666666666666666,0.625,0.5416666666666666,0.5,0.4375,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2385,0.6666666666666666,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.4375,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.25
48,4,3,0.03,4,2386,0.6666666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.5,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,2387,0.6666666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.4375,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25,0.25,0.25
48,4,3,0.03,4,2388,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.3333333333333333,0.25,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,2389,0.6666666666666666,0.5625,0.4791666666666667,0.4375,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,2390,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4375,0.375,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,2391,0.6666666666666666,0.5833333333333334,0.5,0.4791666666666667,0.4375,0.3333333333333333,0.3125,0.3125,0.2708333333333333,0.22916666666666666,0.1875
48,4,3,0.03,4,2392,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3125,0.2916666666666667
48,4,3,0.03,4,2393,0.6666666666666666,0.625,0.5416666666666666,0.5208333333333334,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2394,0.6666666666666666,0.5625,0.5208333333333334,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.25,0.25,0.25,0.22916666666666666
48,4,3,0.03,4,2395,0.6666666666666666,0.625,0.5833333333333334,0.5625,0.5,0.4583333333333333,0.375,0.3125,0.2916666666666667,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,2396,0.6666666666666666,0.6041666666666666,0.5,0.4791666666666667,0.4375,0.375,0.3333333333333333,0.3333333333333333,0.3125,0.25,0.22916666666666666
48,4,3,0.03,4,2397,0.6666666666666666,0.625,0.5625,0.5208333333333334,0.5,0.4791666666666667,0.4375,0.3958333333333333,0.375,0.375,0.375
48,4,3,0.03,4,2398,0.6666666666666666,0.6666666666666666,0.625,0.5625,0.4791666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2399,0.6666666666666666,0.6041666666666666,0.4791666666666667,0.4583333333333333,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.25,0.20833333333333334
48,4,3,0.03,4,2400,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333
48,4,3,0.03,4,2401,0.6666666666666666,0.5416666666666666,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25,0.22916666666666666,0.20833333333333334,0.20833333333333334,0.1875
48,4,3,0.03,4,2402,0.6666666666666666,0.6041666666666666,0.5833333333333334,0.5833333333333334,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,2403,0.6666666666666666,0.5625,0.4583333333333333,0.4375,0.4375,0.3125,0.3125,0.25,0.1875,0.1875,0.125
48,4,3,0.03,4,2404,0.6666666666666666,0.5625,0.5208333333333334,0.4791666666666667,0.4375,0.4166666666666667,0.4166666666666667,0.375,0.3125,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,2405,0.6666666666666666,0.6041666666666666,0.5625,0.4791666666666667,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.1875
48,4,3,0.03,4,2406,0.6666666666666666,0.625,0.6041666666666666,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.4375,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2407,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4375,0.3958333333333333,0.3125,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,2408,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.375,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,2409,0.6666666666666666,0.5208333333333334,0.5,0.5,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,2410,0.6666666666666666,0.6458333333333334,0.6041666666666666,0.5833333333333334,0.4791666666666667,0.4375,0.4166666666666667,0.25,0.20833333333333334,0.1875,0.125
48,4,3,0.03,4,2411,0.6666666666666666,0.625,0.5416666666666666,0.4375,0.3958333333333333,0.375,0.3333333333333333,0.3125,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,2412,0.6666666666666666,0.6041666666666666,0.5625,0.4791666666666667,0.4791666666666667,0.375,0.3541666666666667,0.3125,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,2413,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,2414,0.6666666666666666,0.6041666666666666,0.5625,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3333333333333333,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,2415,0.6666666666666666,0.625,0.5,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3125,0.2708333333333333,0.2708333333333333,0.25,0.22916666666666666
